g_id,src,dst,label
26,210,79,1
26,127,113,1
26,127,170,1
26,160,230,1
26,139,86,1
26,139,142,1
26,139,72,1
26,139,209,1
26,139,232,1
26,139,128,1
26,139,67,1
26,258,111,1
26,258,9,1
26,258,218,1
26,258,182,1
26,258,257,1
26,223,278,1
26,278,205,1
26,54,175,1
26,68,35,1
26,77,159,1
26,159,34,1
26,34,154,1
26,194,197,1
26,197,133,1
26,133,55,1
26,58,176,1
26,176,17,1
26,17,144,1
26,144,11,1
26,233,179,1
26,240,207,1
26,150,8,1
26,179,260,1
26,179,183,1
26,179,264,1
26,260,270,1
26,183,106,1
26,264,156,1
26,264,42,1
26,270,56,1
26,270,20,1
26,270,198,1
26,270,101,1
26,270,158,1
26,270,155,1
26,270,228,1
26,270,114,1
26,270,49,1
26,270,279,1
26,106,246,1
26,156,73,1
26,42,212,1
26,42,167,1
26,42,201,1
26,42,135,1
26,207,109,1
26,207,74,1
26,207,44,1
26,207,112,1
26,207,234,1
26,109,33,1
26,74,33,1
26,74,18,1
26,74,235,1
26,74,224,1
26,74,104,1
26,74,138,1
26,74,250,1
26,74,64,1
26,74,203,1
26,74,40,1
26,44,33,1
26,44,137,1
26,44,184,1
26,112,33,1
26,112,203,1
26,112,62,1
26,112,241,1
26,112,282,1
26,234,174,1
26,234,248,1
26,33,29,1
26,33,136,1
26,33,143,1
26,33,145,1
26,33,252,1
26,33,78,1
26,33,124,1
26,33,146,1
26,33,244,1
26,33,75,1
26,33,265,1
26,33,186,1
26,33,268,1
26,33,280,1
26,33,216,1
26,33,87,1
26,33,192,1
26,33,30,1
26,87,8,1
26,87,6,1
26,87,85,1
26,87,94,1
26,18,213,1
26,18,80,1
26,235,76,1
26,224,66,1
26,224,189,1
26,104,181,1
26,138,231,1
26,138,195,1
26,250,180,1
26,64,19,1
26,64,236,1
26,203,120,1
26,203,225,1
26,203,125,1
26,203,161,1
26,203,266,1
26,203,168,1
26,40,31,1
26,40,14,1
26,137,2,1
26,184,185,1
26,62,50,1
26,241,169,1
26,282,92,1
26,174,200,1
26,248,96,1
26,248,253,1
26,6,164,1
26,6,191,1
26,85,93,1
26,94,0,1
26,94,271,1
26,94,178,1
26,269,16,1
26,16,152,1
26,152,10,1
26,10,88,1
26,118,226,1
26,151,208,1
26,122,63,1
26,25,147,1
26,25,121,1
26,25,60,1
26,25,97,1
26,226,98,1
26,98,247,1
26,247,116,1
26,208,81,1
26,81,95,1
26,95,130,1
26,95,32,1
26,63,123,1
26,63,119,1
26,123,237,1
26,119,259,1
26,237,89,1
26,259,281,1
26,259,59,1
26,147,177,1
26,121,45,1
26,60,204,1
26,97,153,1
26,177,245,1
26,245,126,1
26,45,196,1
26,196,272,1
26,204,148,1
26,204,21,1
26,148,99,1
26,21,221,1
26,153,267,1
26,267,254,1
26,172,219,1
26,219,173,1
26,173,129,1
26,173,36,1
26,277,37,1
26,37,82,1
26,82,115,1
26,115,238,1
26,211,38,1
26,38,171,1
26,171,255,1
26,255,157,1
27,83,107,1
27,83,140,1
27,107,3,1
27,140,274,1
27,140,261,1
27,140,199,1
27,140,215,1
27,140,165,1
27,140,52,1
27,140,141,1
27,140,108,1
27,140,227,1
27,140,214,1
27,3,43,1
27,43,229,1
27,229,110,1
27,110,162,1
27,162,256,1
27,162,12,1
27,162,48,1
27,162,57,1
27,162,102,1
27,162,4,1
27,162,27,1
27,162,131,1
27,162,262,1
27,162,22,1
27,162,5,1
27,162,46,1
27,162,47,1
27,256,134,1
27,12,134,1
27,48,134,1
27,57,134,1
27,102,134,1
27,4,134,1
27,134,132,1
27,274,274,1
27,274,69,1
27,274,28,1
27,274,117,1
27,261,24,1
27,261,105,1
27,199,199,1
27,199,194,1
27,215,58,1
27,165,233,1
27,165,240,1
27,165,150,1
27,52,269,1
27,141,118,1
27,141,151,1
27,141,122,1
27,141,25,1
27,108,108,1
27,108,172,1
27,227,277,1
27,214,211,1
27,69,132,1
27,69,163,1
27,69,103,1
27,28,249,1
27,117,188,1
27,163,193,1
27,103,70,1
27,193,65,1
27,193,13,1
27,70,217,1
27,70,100,1
27,249,251,1
27,251,202,1
27,251,53,1
27,251,242,1
27,188,275,1
27,275,71,1
27,275,273,1
27,275,23,1
27,275,90,1
27,71,26,1
27,71,41,1
27,273,39,1
27,273,222,1
27,23,7,1
27,90,220,1
27,24,1,1
27,105,77,1
27,1,263,1
27,1,243,1
27,1,149,1
27,1,91,1
27,1,51,1
27,1,15,1
27,263,210,1
27,243,127,1
27,243,160,1
27,149,139,1
27,91,258,1
27,91,223,1
27,51,54,1
27,15,68,1
27,210,190,1
27,210,239,1
27,210,166,1
27,210,84,1
27,210,276,1
27,210,187,1
27,210,61,1
27,210,206,1
27,210,79,1
27,127,113,1
27,127,170,1
27,160,230,1
27,139,86,1
27,139,142,1
27,139,72,1
27,139,209,1
27,139,232,1
27,139,128,1
27,139,67,1
27,258,111,1
27,258,9,1
27,258,218,1
27,258,182,1
27,258,257,1
27,223,278,1
27,278,205,1
27,54,175,1
27,68,35,1
27,77,159,1
27,159,34,1
27,34,154,1
27,194,197,1
27,197,133,1
27,133,55,1
27,58,176,1
27,176,17,1
27,17,144,1
27,144,11,1
27,233,179,1
27,240,207,1
27,150,8,1
27,179,260,1
27,179,183,1
27,179,264,1
27,260,270,1
27,183,106,1
27,264,156,1
27,264,42,1
27,270,56,1
27,270,20,1
27,270,198,1
27,270,101,1
27,270,158,1
27,270,155,1
27,270,228,1
27,270,114,1
27,270,49,1
27,270,279,1
27,106,246,1
27,156,73,1
27,42,212,1
27,42,167,1
27,42,201,1
27,42,135,1
27,207,109,1
27,207,74,1
27,207,44,1
27,207,112,1
27,207,234,1
27,109,33,1
27,74,33,1
27,74,18,1
27,74,235,1
27,74,224,1
27,74,104,1
27,74,138,1
27,74,250,1
27,74,64,1
27,74,203,1
27,74,40,1
27,44,33,1
27,44,137,1
27,44,184,1
27,112,33,1
27,112,203,1
27,112,62,1
27,112,241,1
27,112,282,1
27,234,174,1
27,234,248,1
27,33,29,1
27,33,136,1
27,33,143,1
27,33,145,1
27,33,252,1
27,33,78,1
27,33,124,1
27,33,146,1
27,33,244,1
27,33,75,1
27,33,265,1
27,33,186,1
27,33,268,1
27,33,280,1
27,33,216,1
27,33,87,1
27,33,192,1
27,33,30,1
27,87,8,1
27,87,6,1
27,87,85,1
27,87,94,1
27,18,213,1
27,18,80,1
27,235,76,1
27,224,66,1
27,224,189,1
27,104,181,1
27,138,231,1
27,138,195,1
27,250,180,1
27,64,19,1
27,64,236,1
27,203,120,1
27,203,225,1
27,203,125,1
27,203,161,1
27,203,266,1
27,203,168,1
27,40,31,1
27,40,14,1
27,137,2,1
27,184,185,1
27,62,50,1
27,241,169,1
27,282,92,1
27,174,200,1
27,248,96,1
27,248,253,1
27,6,164,1
27,6,191,1
27,85,93,1
27,94,0,1
27,94,271,1
27,94,178,1
27,269,16,1
27,16,152,1
27,152,10,1
27,10,88,1
27,118,226,1
27,151,208,1
27,122,63,1
27,25,147,1
27,25,121,1
27,25,60,1
27,25,97,1
27,226,98,1
27,98,247,1
27,247,116,1
27,208,81,1
27,81,95,1
27,95,130,1
27,95,32,1
27,63,123,1
27,63,119,1
27,123,237,1
27,119,259,1
27,237,89,1
27,259,281,1
27,259,59,1
27,147,177,1
27,121,45,1
27,60,204,1
27,97,153,1
27,177,245,1
27,245,126,1
27,45,196,1
27,196,272,1
27,204,148,1
27,204,21,1
27,148,99,1
27,21,221,1
27,153,267,1
27,267,254,1
27,172,219,1
27,219,173,1
27,173,129,1
27,173,36,1
27,277,37,1
27,37,82,1
27,82,115,1
27,115,238,1
27,211,38,1
27,38,171,1
27,171,255,1
27,255,157,1
28,83,107,0
28,83,140,0
28,107,3,0
28,140,274,0
28,140,261,0
28,140,199,0
28,140,215,0
28,140,165,0
28,140,52,0
28,140,141,0
28,140,108,0
28,140,227,0
28,140,214,0
28,3,43,0
28,43,229,0
28,229,110,0
28,110,162,0
28,162,256,0
28,162,12,0
28,162,48,0
28,162,57,0
28,162,102,0
28,162,4,0
28,162,27,0
28,162,131,0
28,162,262,0
28,162,22,0
28,162,5,0
28,162,46,0
28,162,47,0
28,256,134,0
28,12,134,0
28,48,134,0
28,57,134,0
28,102,134,0
28,4,134,0
28,134,132,0
28,274,274,0
28,274,69,0
28,274,28,0
28,274,117,0
28,261,24,0
28,261,105,0
28,199,199,0
28,199,194,0
28,215,58,0
28,165,233,0
28,165,240,0
28,165,150,0
28,52,269,0
28,141,118,0
28,141,151,0
28,141,122,0
28,141,25,0
28,108,108,0
28,108,172,0
28,227,277,0
28,214,211,0
28,69,132,0
28,69,163,0
28,69,103,0
28,28,249,0
28,117,188,0
28,163,193,0
28,103,70,0
28,193,65,0
28,193,13,0
28,70,217,0
28,70,100,0
28,249,251,0
28,251,202,0
28,251,53,0
28,251,242,0
28,188,275,0
28,275,71,0
28,275,273,0
28,275,23,0
28,275,90,0
28,71,26,0
28,71,41,0
28,273,39,0
28,273,222,0
28,23,7,0
28,90,220,0
28,24,1,0
28,105,77,0
28,1,263,0
28,1,243,0
28,1,149,0
28,1,91,0
28,1,51,0
28,1,15,0
28,263,210,0
28,243,127,0
28,243,160,0
28,149,139,0
28,91,258,0
28,91,223,0
28,51,54,0
28,15,68,0
28,210,190,0
28,210,239,0
28,210,166,0
28,210,84,0
28,210,276,0
28,210,187,0
28,210,61,0
28,210,206,0
28,210,79,0
28,127,113,0
28,127,170,0
28,160,230,0
28,139,86,0
28,139,142,0
28,139,72,0
28,139,209,0
28,139,232,0
28,139,128,0
28,139,67,0
28,258,111,0
28,258,9,0
28,258,218,0
28,258,182,0
28,258,257,0
28,223,278,0
28,278,205,0
28,54,175,0
28,68,35,0
28,77,159,0
28,159,34,0
28,34,154,0
28,194,197,0
28,197,133,0
28,133,55,0
28,58,176,0
28,176,17,0
28,17,144,0
28,144,11,0
28,233,179,0
28,240,207,0
28,150,8,0
28,179,260,0
28,179,183,0
28,179,264,0
28,260,270,0
28,183,106,0
28,264,156,0
28,264,42,0
28,270,56,0
28,270,20,0
28,270,198,0
28,270,101,0
28,270,158,0
28,270,155,0
28,270,228,0
28,270,114,0
28,270,49,0
28,270,279,0
28,106,246,0
28,156,73,0
28,42,212,0
28,42,167,0
28,42,201,0
28,42,135,0
28,207,109,0
28,207,74,0
28,207,44,0
28,207,112,0
28,207,234,0
28,109,33,0
28,74,33,0
28,74,18,0
28,74,235,0
28,74,224,0
28,74,104,0
28,74,138,0
28,74,250,0
28,74,64,0
28,74,203,0
28,74,40,0
28,44,33,0
28,44,137,0
28,44,184,0
28,112,33,0
28,112,203,0
28,112,62,0
28,112,241,0
28,112,282,0
28,234,174,0
28,234,248,0
28,33,29,0
28,33,136,0
28,33,143,0
28,33,145,0
28,33,252,0
28,33,78,0
28,33,124,0
28,33,146,0
28,33,244,0
28,33,75,0
28,33,265,0
28,33,186,0
28,33,268,0
28,33,280,0
28,33,216,0
28,33,87,0
28,33,192,0
28,33,30,0
28,87,8,0
28,87,6,0
28,87,85,0
28,87,94,0
28,18,213,0
28,18,80,0
28,235,76,0
28,224,66,0
28,224,189,0
28,104,181,0
28,138,231,0
28,138,195,0
28,250,180,0
28,64,19,0
28,64,236,0
28,203,120,0
28,203,225,0
28,203,125,0
28,203,161,0
28,203,266,0
28,203,168,0
28,40,31,0
28,40,14,0
28,137,2,0
28,184,185,0
28,62,50,0
28,241,169,0
28,282,92,0
28,174,200,0
28,248,96,0
28,248,253,0
28,6,164,0
28,6,191,0
28,85,93,0
28,94,0,0
28,94,271,0
28,94,178,0
28,269,16,0
28,16,152,0
28,152,10,0
28,10,88,0
28,118,226,0
28,151,208,0
28,122,63,0
28,25,147,0
28,25,121,0
28,25,60,0
28,25,97,0
28,226,98,0
28,98,247,0
28,247,116,0
28,208,81,0
28,81,95,0
28,95,130,0
28,95,32,0
28,63,123,0
28,63,119,0
28,123,237,0
28,119,259,0
28,237,89,0
28,259,281,0
28,259,59,0
28,147,177,0
28,121,45,0
28,60,204,0
28,97,153,0
28,177,245,0
28,245,126,0
28,45,196,0
28,196,272,0
28,204,148,0
28,204,21,0
28,148,99,0
28,21,221,0
28,153,267,0
28,267,254,0
28,172,219,0
28,219,173,0
28,173,129,0
28,173,36,0
28,277,37,0
28,37,82,0
28,82,115,0
28,115,238,0
28,211,38,0
28,38,171,0
28,171,255,0
28,255,157,0
29,83,107,0
29,83,140,0
29,107,3,0
29,140,274,0
29,140,261,0
29,140,199,0
29,140,215,0
29,140,165,0
29,140,52,0
29,140,141,0
29,140,108,0
29,140,227,0
29,140,214,0
29,3,43,0
29,43,229,0
29,229,110,0
29,110,162,0
29,162,256,0
29,162,12,0
29,162,48,0
29,162,57,0
29,162,102,0
29,162,4,0
29,162,27,0
29,162,131,0
29,162,262,0
29,162,22,0
29,162,5,0
29,162,46,0
29,162,47,0
29,256,134,0
29,12,134,0
29,48,134,0
29,57,134,0
29,102,134,0
29,4,134,0
29,134,132,0
29,274,274,0
29,274,69,0
29,274,28,0
29,274,117,0
29,261,24,0
29,261,105,0
29,199,199,0
29,199,194,0
29,215,58,0
29,165,233,0
29,165,240,0
29,165,150,0
29,52,269,0
29,141,118,0
29,141,151,0
29,141,122,0
29,141,25,0
29,108,108,0
29,108,172,0
29,227,277,0
29,214,211,0
29,69,132,0
29,69,163,0
29,69,103,0
29,28,249,0
29,117,188,0
29,163,193,0
29,103,70,0
29,193,65,0
29,193,13,0
29,70,217,0
29,70,100,0
29,249,251,0
29,251,202,0
29,251,53,0
29,251,242,0
29,188,275,0
29,275,71,0
29,275,273,0
29,275,23,0
29,275,90,0
29,71,26,0
29,71,41,0
29,273,39,0
29,273,222,0
29,23,7,0
29,90,220,0
29,24,1,0
29,105,77,0
29,1,263,0
29,1,243,0
29,1,149,0
29,1,91,0
29,1,51,0
29,1,15,0
29,263,210,0
29,243,127,0
29,243,160,0
29,149,139,0
29,91,258,0
29,91,223,0
29,51,54,0
29,15,68,0
29,210,190,0
29,210,239,0
29,210,166,0
29,210,84,0
29,210,276,0
29,210,187,0
29,210,61,0
29,210,206,0
29,210,79,0
29,127,113,0
29,127,170,0
29,160,230,0
29,139,86,0
29,139,142,0
29,139,72,0
29,139,209,0
29,139,232,0
29,139,128,0
29,139,67,0
29,258,111,0
29,258,9,0
29,258,218,0
29,258,182,0
29,258,257,0
29,223,278,0
29,278,205,0
29,54,175,0
29,68,35,0
29,77,159,0
29,159,34,0
29,34,154,0
29,194,197,0
29,197,133,0
29,133,55,0
29,58,176,0
29,176,17,0
29,17,144,0
29,144,11,0
29,233,179,0
29,240,207,0
29,150,8,0
29,179,260,0
29,179,183,0
29,179,264,0
29,260,270,0
29,183,106,0
29,264,156,0
29,264,42,0
29,270,56,0
29,270,20,0
29,270,198,0
29,270,101,0
29,270,158,0
29,270,155,0
29,270,228,0
29,270,114,0
29,270,49,0
29,270,279,0
29,106,246,0
29,156,73,0
29,42,212,0
29,42,167,0
29,42,201,0
29,42,135,0
29,207,109,0
29,207,74,0
29,207,44,0
29,207,112,0
29,207,234,0
29,109,33,0
29,74,33,0
29,74,18,0
29,74,235,0
29,74,224,0
29,74,104,0
29,74,138,0
29,74,250,0
29,74,64,0
29,74,203,0
29,74,40,0
29,44,33,0
29,44,137,0
29,44,184,0
29,112,33,0
29,112,203,0
29,112,62,0
29,112,241,0
29,112,282,0
29,234,174,0
29,234,248,0
29,33,29,0
29,33,136,0
29,33,143,0
29,33,145,0
29,33,252,0
29,33,78,0
29,33,124,0
29,33,146,0
29,33,244,0
29,33,75,0
29,33,265,0
29,33,186,0
29,33,268,0
29,33,280,0
29,33,216,0
29,33,87,0
29,33,192,0
29,33,30,0
29,87,8,0
29,87,6,0
29,87,85,0
29,87,94,0
29,18,213,0
29,18,80,0
29,235,76,0
29,224,66,0
29,224,189,0
29,104,181,0
29,138,231,0
29,138,195,0
29,250,180,0
29,64,19,0
29,64,236,0
29,203,120,0
29,203,225,0
29,203,125,0
29,203,161,0
29,203,266,0
29,203,168,0
29,40,31,0
29,40,14,0
29,137,2,0
29,184,185,0
29,62,50,0
29,241,169,0
29,282,92,0
29,174,200,0
29,248,96,0
29,248,253,0
29,6,164,0
29,6,191,0
29,85,93,0
29,94,0,0
29,94,271,0
29,94,178,0
29,269,16,0
29,16,152,0
29,152,10,0
29,10,88,0
29,118,226,0
29,151,208,0
29,122,63,0
29,25,147,0
29,25,121,0
29,25,60,0
29,25,97,0
29,226,98,0
29,98,247,0
29,247,116,0
29,208,81,0
29,81,95,0
29,95,130,0
29,95,32,0
29,63,123,0
29,63,119,0
29,123,237,0
29,119,259,0
29,237,89,0
29,259,281,0
29,259,59,0
29,147,177,0
29,121,45,0
29,60,204,0
29,97,153,0
29,177,245,0
29,245,126,0
29,45,196,0
29,196,272,0
29,204,148,0
29,204,21,0
29,148,99,0
29,21,221,0
29,153,267,0
29,267,254,0
29,172,219,0
29,219,173,0
29,173,129,0
29,173,36,0
29,277,37,0
29,37,82,0
29,82,115,0
29,115,238,0
29,211,38,0
29,38,171,0
29,171,255,0
29,255,157,0
30,83,107,0
30,83,140,0
30,107,3,0
30,140,274,0
30,140,261,0
30,140,199,0
30,140,215,0
30,140,165,0
30,140,52,0
30,140,141,0
30,140,108,0
30,140,227,0
30,140,214,0
30,3,43,0
30,43,229,0
30,229,110,0
30,110,162,0
30,162,256,0
30,162,12,0
30,162,48,0
30,162,57,0
30,162,102,0
30,162,4,0
30,162,27,0
30,162,131,0
30,162,262,0
30,162,22,0
30,162,5,0
30,162,46,0
30,162,47,0
30,256,134,0
30,12,134,0
30,48,134,0
30,57,134,0
30,102,134,0
30,4,134,0
30,134,132,0
30,274,274,0
30,274,69,0
30,274,28,0
30,274,117,0
30,261,24,0
30,261,105,0
30,199,199,0
30,199,194,0
30,215,58,0
30,165,233,0
30,165,240,0
30,165,150,0
30,52,269,0
30,141,118,0
30,141,151,0
30,141,122,0
30,141,25,0
30,108,108,0
30,108,172,0
30,227,277,0
30,214,211,0
30,69,132,0
30,69,163,0
30,69,103,0
30,28,249,0
30,117,188,0
30,163,193,0
30,103,70,0
30,193,65,0
30,193,13,0
30,70,217,0
30,70,100,0
30,249,251,0
30,251,202,0
30,251,53,0
30,251,242,0
30,188,275,0
30,275,71,0
30,275,273,0
30,275,23,0
30,275,90,0
30,71,26,0
30,71,41,0
30,273,39,0
30,273,222,0
30,23,7,0
30,90,220,0
30,24,1,0
30,105,77,0
30,1,263,0
30,1,243,0
30,1,149,0
30,1,91,0
30,1,51,0
30,1,15,0
30,263,210,0
30,243,127,0
30,243,160,0
30,149,139,0
30,91,258,0
30,91,223,0
30,51,54,0
30,15,68,0
30,210,190,0
30,210,239,0
30,210,166,0
30,210,84,0
30,210,276,0
30,210,187,0
30,210,61,0
30,210,206,0
30,210,79,0
30,127,113,0
30,127,170,0
30,160,230,0
30,139,86,0
30,139,142,0
30,139,72,0
30,139,209,0
30,139,232,0
30,139,128,0
30,139,67,0
30,258,111,0
30,258,9,0
30,258,218,0
30,258,182,0
30,258,257,0
30,223,278,0
30,278,205,0
30,54,175,0
30,68,35,0
30,77,159,0
30,159,34,0
30,34,154,0
30,194,197,0
30,197,133,0
30,133,55,0
30,58,176,0
30,176,17,0
30,17,144,0
30,144,11,0
30,233,179,0
30,240,207,0
30,150,8,0
30,179,260,0
30,179,183,0
30,179,264,0
30,260,270,0
30,183,106,0
30,264,156,0
30,264,42,0
30,270,56,0
30,270,20,0
30,270,198,0
30,270,101,0
30,270,158,0
30,270,155,0
30,270,228,0
30,270,114,0
30,270,49,0
30,270,279,0
30,106,246,0
30,156,73,0
30,42,212,0
30,42,167,0
30,42,201,0
30,42,135,0
30,207,109,0
30,207,74,0
30,207,44,0
30,207,112,0
30,207,234,0
30,109,33,0
30,74,33,0
30,74,18,0
30,74,235,0
30,74,224,0
30,74,104,0
30,74,138,0
30,74,250,0
30,74,64,0
30,74,203,0
30,74,40,0
30,44,33,0
30,44,137,0
30,44,184,0
30,112,33,0
30,112,203,0
30,112,62,0
30,112,241,0
30,112,282,0
30,234,174,0
30,234,248,0
30,33,29,0
30,33,136,0
30,33,143,0
30,33,145,0
30,33,252,0
30,33,78,0
30,33,124,0
30,33,146,0
30,33,244,0
30,33,75,0
30,33,265,0
30,33,186,0
30,33,268,0
30,33,280,0
30,33,216,0
30,33,87,0
30,33,192,0
30,33,30,0
30,87,8,0
30,87,6,0
30,87,85,0
30,87,94,0
30,18,213,0
30,18,80,0
30,235,76,0
30,224,66,0
30,224,189,0
30,104,181,0
30,138,231,0
30,138,195,0
30,250,180,0
30,64,19,0
30,64,236,0
30,203,120,0
30,203,225,0
30,203,125,0
30,203,161,0
30,203,266,0
30,203,168,0
30,40,31,0
30,40,14,0
30,137,2,0
30,184,185,0
30,62,50,0
30,241,169,0
30,282,92,0
30,174,200,0
30,248,96,0
30,248,253,0
30,6,164,0
30,6,191,0
30,85,93,0
30,94,0,0
30,94,271,0
30,94,178,0
30,269,16,0
30,16,152,0
30,152,10,0
30,10,88,0
30,118,226,0
30,151,208,0
30,122,63,0
30,25,147,0
30,25,121,0
30,25,60,0
30,25,97,0
30,226,98,0
30,98,247,0
30,247,116,0
30,208,81,0
30,81,95,0
30,95,130,0
30,95,32,0
30,63,123,0
30,63,119,0
30,123,237,0
30,119,259,0
30,237,89,0
30,259,281,0
30,259,59,0
30,147,177,0
30,121,45,0
30,60,204,0
30,97,153,0
30,177,245,0
30,245,126,0
30,45,196,0
30,196,272,0
30,204,148,0
30,204,21,0
30,148,99,0
30,21,221,0
30,153,267,0
30,267,254,0
30,172,219,0
30,219,173,0
30,173,129,0
30,173,36,0
30,277,37,0
30,37,82,0
30,82,115,0
30,115,238,0
30,211,38,0
30,38,171,0
30,171,255,0
30,255,157,0
31,83,107,0
31,83,140,0
31,107,3,0
31,140,274,0
31,140,261,0
31,140,199,0
31,140,215,0
31,140,165,0
31,140,52,0
31,140,141,0
31,140,108,0
31,140,227,0
31,140,214,0
31,3,43,0
31,43,229,0
31,229,110,0
31,110,162,0
31,162,256,0
31,162,12,0
31,162,48,0
31,162,57,0
31,162,102,0
31,162,4,0
31,162,27,0
31,162,131,0
31,162,262,0
31,162,22,0
31,162,5,0
31,162,46,0
31,162,47,0
31,256,134,0
31,12,134,0
31,48,134,0
31,57,134,0
31,102,134,0
31,4,134,0
31,134,132,0
31,274,274,0
31,274,69,0
31,274,28,0
31,274,117,0
31,261,24,0
31,261,105,0
31,199,199,0
31,199,194,0
31,215,58,0
31,165,233,0
31,165,240,0
31,165,150,0
31,52,269,0
31,141,118,0
31,141,151,0
31,141,122,0
31,141,25,0
31,108,108,0
31,108,172,0
31,227,277,0
31,214,211,0
31,69,132,0
31,69,163,0
31,69,103,0
31,28,249,0
31,117,188,0
31,163,193,0
31,103,70,0
31,193,65,0
31,193,13,0
31,70,217,0
31,70,100,0
31,249,251,0
31,251,202,0
31,251,53,0
31,251,242,0
31,188,275,0
31,275,71,0
31,275,273,0
31,275,23,0
31,275,90,0
31,71,26,0
31,71,41,0
31,273,39,0
31,273,222,0
31,23,7,0
31,90,220,0
31,24,1,0
31,105,77,0
31,1,263,0
31,1,243,0
31,1,149,0
31,1,91,0
31,1,51,0
31,1,15,0
31,263,210,0
31,243,127,0
31,243,160,0
31,149,139,0
31,91,258,0
31,91,223,0
31,51,54,0
31,15,68,0
31,210,190,0
31,210,239,0
31,210,166,0
31,210,84,0
31,210,276,0
31,210,187,0
31,210,61,0
31,210,206,0
31,210,79,0
31,127,113,0
31,127,170,0
31,160,230,0
31,139,86,0
31,139,142,0
31,139,72,0
31,139,209,0
31,139,232,0
31,139,128,0
31,139,67,0
31,258,111,0
31,258,9,0
31,258,218,0
31,258,182,0
31,258,257,0
31,223,278,0
31,278,205,0
31,54,175,0
31,68,35,0
31,77,159,0
31,159,34,0
31,34,154,0
31,194,197,0
31,197,133,0
31,133,55,0
31,58,176,0
31,176,17,0
31,17,144,0
31,144,11,0
31,233,179,0
31,240,207,0
31,150,8,0
31,179,260,0
31,179,183,0
31,179,264,0
31,260,270,0
31,183,106,0
31,264,156,0
31,264,42,0
31,270,56,0
31,270,20,0
31,270,198,0
31,270,101,0
31,270,158,0
31,270,155,0
31,270,228,0
31,270,114,0
31,270,49,0
31,270,279,0
31,106,246,0
31,156,73,0
31,42,212,0
31,42,167,0
31,42,201,0
31,42,135,0
31,207,109,0
31,207,74,0
31,207,44,0
31,207,112,0
31,207,234,0
31,109,33,0
31,74,33,0
31,74,18,0
31,74,235,0
31,74,224,0
31,74,104,0
31,74,138,0
31,74,250,0
31,74,64,0
31,74,203,0
31,74,40,0
31,44,33,0
31,44,137,0
31,44,184,0
31,112,33,0
31,112,203,0
31,112,62,0
31,112,241,0
31,112,282,0
31,234,174,0
31,234,248,0
31,33,29,0
31,33,136,0
31,33,143,0
31,33,145,0
31,33,252,0
31,33,78,0
31,33,124,0
31,33,146,0
31,33,244,0
31,33,75,0
31,33,265,0
31,33,186,0
31,33,268,0
31,33,280,0
31,33,216,0
31,33,87,0
31,33,192,0
31,33,30,0
31,87,8,0
31,87,6,0
31,87,85,0
31,87,94,0
31,18,213,0
31,18,80,0
31,235,76,0
31,224,66,0
31,224,189,0
31,104,181,0
31,138,231,0
31,138,195,0
31,250,180,0
31,64,19,0
31,64,236,0
31,203,120,0
31,203,225,0
31,203,125,0
31,203,161,0
31,203,266,0
31,203,168,0
31,40,31,0
31,40,14,0
31,137,2,0
31,184,185,0
31,62,50,0
31,241,169,0
31,282,92,0
31,174,200,0
31,248,96,0
31,248,253,0
31,6,164,0
31,6,191,0
31,85,93,0
31,94,0,0
31,94,271,0
31,94,178,0
31,269,16,0
31,16,152,0
31,152,10,0
31,10,88,0
31,118,226,0
31,151,208,0
31,122,63,0
31,25,147,0
31,25,121,0
31,25,60,0
31,25,97,0
31,226,98,0
31,98,247,0
31,247,116,0
31,208,81,0
31,81,95,0
31,95,130,0
31,95,32,0
31,63,123,0
31,63,119,0
31,123,237,0
31,119,259,0
31,237,89,0
31,259,281,0
31,259,59,0
31,147,177,0
31,121,45,0
31,60,204,0
31,97,153,0
31,177,245,0
31,245,126,0
31,45,196,0
31,196,272,0
31,204,148,0
31,204,21,0
31,148,99,0
31,21,221,0
31,153,267,0
31,267,254,0
31,172,219,0
31,219,173,0
31,173,129,0
31,173,36,0
31,277,37,0
31,37,82,0
31,82,115,0
31,115,238,0
31,211,38,0
31,38,171,0
31,171,255,0
31,255,157,0
32,83,107,0
32,83,140,0
32,107,3,0
32,140,274,0
32,140,261,0
32,140,199,0
32,140,215,0
32,140,165,0
32,140,52,0
32,140,141,0
32,140,108,0
32,140,227,0
32,140,214,0
32,3,43,0
32,43,229,0
32,229,110,0
32,110,162,0
32,162,256,0
32,162,12,0
32,162,48,0
32,162,57,0
32,162,102,0
32,162,4,0
32,162,27,0
32,162,131,0
32,162,262,0
32,162,22,0
32,162,5,0
32,162,46,0
32,162,47,0
32,256,134,0
32,12,134,0
32,48,134,0
32,57,134,0
32,102,134,0
32,4,134,0
32,134,132,0
32,274,274,0
32,274,69,0
32,274,28,0
32,274,117,0
32,261,24,0
32,261,105,0
32,199,199,0
32,199,194,0
32,215,58,0
32,165,233,0
32,165,240,0
32,165,150,0
32,52,269,0
32,141,118,0
32,141,151,0
32,141,122,0
32,141,25,0
32,108,108,0
32,108,172,0
32,227,277,0
32,214,211,0
32,69,132,0
32,69,163,0
32,69,103,0
32,28,249,0
32,117,188,0
32,163,193,0
32,103,70,0
32,193,65,0
32,193,13,0
32,70,217,0
32,70,100,0
32,249,251,0
32,251,202,0
32,251,53,0
32,251,242,0
32,188,275,0
32,275,71,0
32,275,273,0
32,275,23,0
32,275,90,0
32,71,26,0
32,71,41,0
